441406,Pharmacy Technician - 441406,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441406&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Dis-Div. Mgmt. & Sys Coord,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-07-01
441452,"STI Nurse, Bureau of Sexually Transmitted Infections (BSTI) - 441452",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441452&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,STI Medical Services,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-07-01
441379,Sr Capacity Building Assistance Specialist - 441379,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441379&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV Care & Treatment,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-07-01
441445,"Biosafety Officer, Public Health Laboratory - 441445",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441445&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Environmental Sciences,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-30
441444,"Laboratory Director for Quickie Laboratories, Public Health Laboratory - 441444",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441444&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,PHL Admin & Lab Support,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-30
441449,"Whole Genome Sequence Scientist, Public Health Laboratory - 441449",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441449&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Environmental Sciences,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-30
441395,"Associate Laboratory Microbiologist, Public Health Laboratory - 441395",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441395&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Microbiology,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-28
441394,"Laboratory Microbiologist, Public Health Laboratory - 441394",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441394&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Virology,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-28
441239,Business Analyst/Project - 441239,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441239&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Public Health Engineering,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-26
441273,"Director of Central Clearance Unit, Bureau of Childcare - 441273",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441273&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Child Care,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-26
441252,"Senior Program Associate, Harlem Neighborhood Health Action Center/Center for Health Equity - 441252",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441252&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,CHECW-HRLM NEIGHBORHOOD HLTH.,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-26
441227,"Early Childhood Education Consultant, Bureau of Childcare - 441227",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441227&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Child Care,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-22
441218,"Public Health Assistant, Bureau of School Health/SH Nursing Services & Prof Dev - 441218",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441218&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,SH Nursing Services & Prof Dev,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-22
441219,"Public Health Inspector, Bureau of Childcare - 441219",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441219&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Child Care,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-22
441131,"Assistant Commissioner, BMIRH - 441131",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441131&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,"Maternal, Infant, & Repr. Hlth",QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
441127,Central Accessioning Program Coordinator - 441127,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441127&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Virology/Immunology,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
441110,Director of Community Engagement – Bureau of Bronx Neighborhood Health - 441110,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441110&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,CHECW - BX. NEIGHBORHOOD HLTH.,BRONX,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
441123,"Interoperability Specialist, Bureau of Immunization - 441123",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441123&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Immunization Registry,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
441114,Junior Public Health Nurse - Bureau of School Health/SH Nursing Services & Prof Dev - 441114,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441114&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,SH Nursing Services & Prof Dev,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
441162,Program Initiatives Manager - 441162,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441162&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,CHECW - HEALTH INSURANCE,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
441119,"Public Health Advisor, Bureau of Tuberculosis Control - 441119",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441119&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,TB DICM,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
441141,"Public Health Nurse, Bureau of School Health - 441141",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441141&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,SH Nursing Services & Prof Dev,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-19
440515,"Java Developer, Bureau of IT Strategy and Project Management - 440515",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440515&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,IT Strategy Project Management,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-17
441036,Assistant Director of Central Clearance Unit - 441036,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441036&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Child Care,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
439680,Assistant Director of Forensic Investigations - 439680,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439680&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,OCME-Operations,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
440934,"Asthma Counseling Specialist, Bureau of Harlem Neighborhood Health - 440934",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440934&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,CHECW-HRLM NEIGHBORHOOD HLTH.,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
441022,Clearance Supervisor - 441022,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441022&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Child Care,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
440945,Director of Evaluation-Lead Analyst - 440945,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440945&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Communicable Diseases,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
440928,"Evaluation Specialist, HIV/AIDS Prevention and Control - 440928",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440928&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV Prevention,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
440882,"Grant Analyst, Bureau of HIV - 440882",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440882&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV Administration,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
440661,"Health Research Communication Evaluator , Bureau of School Health - 440661",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440661&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,SH Administration,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
441003,"Program Analyst, Division Management & Systems Coordination - 441003",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441003&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV/AIDS Hopwa,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
441011,Public Health Advisor - 441011,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441011&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,"Maternal, Infant, & Repr. Hlth",BROOKLYN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
441034,Senior .Net Developer - 441034,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441034&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,OCME-Admin,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-15
440846,"Assistant Commissioner, Bureau of Sexually Transmitted Infections (BSTI)/Administration - 440846",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440846&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,STI Administration,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-10
440856,Director of Housing - 440856,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440856&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Dis-Div. Mgmt. & Sys Coord,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-10
440847,"Inspector, Bureau of Environmental Disease and Injury Prevention - 440847",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440847&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Healthy Homes Progam,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-10
440872,"Public Health Advisor, Bureau of Tuberculosis Control - 440872",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440872&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,TB Clinic Operations,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-10
440873,"Public Health Advisor, Bureau of Tuberculosis Control - 440873",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440873&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,TB Clinic Operations,NYC-ALL BOROS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-10
440848,Public Health Sanitarian - 440848,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440848&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Healthy Homes Progam,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-10
440449,Desktop Technician - 440449,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440449&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Network Technology Services,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-09
440783,"Foodborne Disease Scientist, Bureau of Communicable Diseases - 440783",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440783&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Communicable Diseases,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-09
440790,"Program Coordinator, HIV Prevention - 440790",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440790&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV Prevention,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-09
440809,"Program Management Coordinator, Bureau of Early Intervention - 440809",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440809&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Early Intervention,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-09
440775,"Sexual Health Express Associate Laboratory Microbiologist, Bureau of the Public Health Laboratory - 440775",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440775&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Virology/Immunology,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-09
440670,"Public Health Advisor, Eyeglass Unit - 440670",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440670&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,SH Vision,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-02
440647,"Public Health Nurse, Bureau of Immunization - 440647",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440647&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Immunization Registry,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-06-02
440641,Children’s Medicaid Policy Analyst - 440641,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440641&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,"Children, Youth, & Families",QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440587,"Construction Project Manager, Bureau of Facilities Planning and Management - 440587",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440587&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Architecture Eng-Phw,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440616,Executive Director of Healthcare Systems Readiness - 440616,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440616&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Healthcare & Comm Readiness,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440575,"Laboratory Microbiologist, Bureau of the Public Health Laboratory - 440575",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440575&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Microbiology,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440421,"Office Assistant, Clinical Affairs/ Office of Program Review and Evaluation - 440421",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440421&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Clinical Affairs - OPRE,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440628,Project Coordinator - 440628,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440628&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV Care & Treatment,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440605,"Public Health Advisor, Bureau of HIV - 440605",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440605&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV EPI & Field Svces,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440636,Public Health Inspector - 440636,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440636&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Food Safety & Community Sanit,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440625,"Public Health Inspector, Food Safety and Community Sanitation - 440625",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440625&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Food Safety & Community Sanit,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440612,Radiation Emergency Response Specialist - 440612,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440612&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Radiation Equipment,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440623,Social Worker - 440623,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440623&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,STI Clinic Ops & Patient Srvs,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
440596,"T-TAP Trainer, HIV Care & Treatment - 440596",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440596&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV Care & Treatment,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-29
439346,"Associate Laboratory Microbiologist, Bureau of the Public Health Laboratory - 439346",https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439346&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Microbiology,MANHATTAN,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-23
440485,Electrician - 440485,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440485&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,Operations/Labs,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-23
440520,Evaluation Specialist - 440520,https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440520&PostingSeq=1&,816,DEPARTMENT OF HEALTH AND M,HIV Care & Treatment,QUEENS,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-23
